BEGIN;
BEGIN
select
	p_brand,
	p_type,
	p_size,
	count(distinct ps_suppkey) as supplier_cnt
from
	partsupp,
	part
where
	p_partkey = ps_partkey
	and p_brand <> 'Brand#31'
	and p_type not like 'LARGE BURNISHED%'
	and p_size in (22, 33, 27, 10, 50, 25, 44, 14)
	and ps_suppkey not in (
		select
			s_suppkey
		from
			supplier
		where
			s_comment like '%Customer%Complaints%'
	)
group by
	p_brand,
	p_type,
	p_size
order by
	supplier_cnt desc,
	p_brand,
	p_type,
	p_size;
  p_brand   |          p_type           | p_size | supplier_cnt 
 Brand#23   | ECONOMY POLISHED NICKEL   |     25 |           84
 Brand#23   | MEDIUM BURNISHED STEEL    |     14 |           84
 Brand#24   | LARGE BRUSHED STEEL       |     33 |           84
 Brand#25   | MEDIUM ANODIZED COPPER    |     44 |           84
 Brand#32   | MEDIUM BRUSHED STEEL      |     44 |           84
 Brand#32   | STANDARD PLATED STEEL     |     27 |           84
 Brand#33   | LARGE PLATED STEEL        |     14 |           84
 Brand#33   | STANDARD BRUSHED NICKEL   |     14 |           84
 Brand#41   | PROMO BRUSHED TIN         |     22 |           84
 Brand#41   | PROMO BURNISHED TIN       |     14 |           84
 Brand#41   | SMALL POLISHED TIN        |     25 |           84
 Brand#41   | STANDARD BRUSHED TIN      |     44 |           84
 Brand#42   | STANDARD ANODIZED BRASS   |     33 |           84
 Brand#43   | LARGE PLATED BRASS        |     50 |           84
 Brand#43   | STANDARD PLATED COPPER    |     27 |           84
 Brand#45   | PROMO BRUSHED STEEL       |     10 |           84
 Brand#51   | ECONOMY BURNISHED BRASS   |     44 |           84
 Brand#51   | PROMO BRUSHED STEEL       |     44 |           84
 Brand#51   | PROMO BURNISHED TIN       |     10 |           84
 Brand#52   | LARGE PLATED TIN          |     22 |           84
 Brand#52   | STANDARD ANODIZED BRASS   |     22 |           84
 Brand#53   | LARGE PLATED NICKEL       |     27 |           84
 Brand#53   | PROMO BURNISHED STEEL     |     50 |           84
 Brand#54   | ECONOMY BRUSHED COPPER    |     50 |           84
 Brand#54   | ECONOMY BURNISHED COPPER  |     33 |           84
 Brand#55   | MEDIUM ANODIZED STEEL     |     14 |           84
 Brand#21   | ECONOMY PLATED BRASS      |     10 |           83
 Brand#23   | MEDIUM ANODIZED NICKEL    |     44 |           83
 Brand#42   | LARGE BRUSHED STEEL       |     10 |           83
 Brand#43   | PROMO PLATED NICKEL       |     33 |           83
 Brand#53   | ECONOMY POLISHED NICKEL   |     25 |           83
 Brand#53   | LARGE ANODIZED TIN        |     22 |           83
 Brand#54   | SMALL ANODIZED BRASS      |     50 |           83
 Brand#11   | LARGE POLISHED TIN        |     25 |           80
 Brand#11   | LARGE POLISHED TIN        |     33 |           80
 Brand#12   | LARGE PLATED BRASS        |     44 |           80
 Brand#12   | MEDIUM ANODIZED NICKEL    |     25 |           80
 Brand#12   | PROMO ANODIZED TIN        |     27 |           80
 Brand#12   | SMALL ANODIZED COPPER     |     50 |           80
 Brand#12   | STANDARD BURNISHED NICKEL |     44 |           80
 Brand#15   | SMALL POLISHED COPPER     |     27 |           80
 Brand#15   | STANDARD ANODIZED STEEL   |     44 |           80
 Brand#21   | SMALL PLATED STEEL        |     22 |           80
 Brand#22   | LARGE POLISHED TIN        |     22 |           80
 Brand#22   | PROMO POLISHED STEEL      |     33 |           80
 Brand#23   | ECONOMY ANODIZED TIN      |     14 |           80
 Brand#23   | MEDIUM BRUSHED NICKEL     |     10 |           80
 Brand#23   | STANDARD BRUSHED STEEL    |     25 |           80
 Brand#24   | LARGE ANODIZED COPPER     |     14 |           80
 Brand#24   | LARGE ANODIZED STEEL      |     10 |           80
 Brand#24   | MEDIUM PLATED STEEL       |     14 |           80
 Brand#24   | PROMO PLATED NICKEL       |     33 |           80
 Brand#24   | STANDARD BURNISHED TIN    |     25 |           80
 Brand#25   | LARGE ANODIZED BRASS      |     14 |           80
 Brand#25   | SMALL BRUSHED NICKEL      |     22 |           80
 Brand#25   | STANDARD ANODIZED BRASS   |     27 |           80
 Brand#25   | STANDARD BRUSHED TIN      |     44 |           80
 Brand#32   | ECONOMY ANODIZED STEEL    |     22 |           80
 Brand#33   | PROMO BRUSHED BRASS       |     10 |           80
 Brand#33   | SMALL BRUSHED BRASS       |     33 |           80
 Brand#33   | STANDARD PLATED STEEL     |     27 |           80
 Brand#34   | PROMO POLISHED TIN        |     33 |           80
 Brand#34   | SMALL ANODIZED TIN        |     10 |           80
 Brand#34   | SMALL PLATED STEEL        |     44 |           80
 Brand#35   | PROMO PLATED BRASS        |     22 |           80
 Brand#35   | SMALL BRUSHED TIN         |     50 |           80
 Brand#35   | SMALL POLISHED BRASS      |     10 |           80
 Brand#41   | STANDARD BRUSHED NICKEL   |     22 |           80
 Brand#42   | MEDIUM POLISHED COPPER    |     14 |           80
 Brand#42   | PROMO PLATED COPPER       |     44 |           80
 Brand#43   | MEDIUM ANODIZED NICKEL    |     44 |           80
 Brand#43   | MEDIUM PLATED BRASS       |     33 |           80
 Brand#43   | SMALL PLATED BRASS        |     50 |           80
 Brand#43   | STANDARD ANODIZED STEEL   |     25 |           80
 Brand#44   | LARGE PLATED TIN          |     44 |           80
 Brand#44   | STANDARD BURNISHED COPPER |     10 |           80
 Brand#45   | ECONOMY BURNISHED BRASS   |     10 |           80
 Brand#45   | LARGE ANODIZED NICKEL     |     10 |           80
 Brand#45   | PROMO POLISHED TIN        |     14 |           80
 Brand#45   | SMALL PLATED STEEL        |     10 |           80
 Brand#51   | STANDARD BURNISHED NICKEL |     44 |           80
 Brand#52   | ECONOMY PLATED BRASS      |     25 |           80
 Brand#52   | ECONOMY PLATED BRASS      |     27 |           80
 Brand#52   | LARGE ANODIZED COPPER     |     14 |           80
 Brand#52   | PROMO BRUSHED TIN         |     44 |           80
 Brand#52   | PROMO BURNISHED NICKEL    |     10 |           80
 Brand#52   | STANDARD BRUSHED TIN      |     44 |           80
 Brand#53   | ECONOMY PLATED STEEL      |     14 |           80
 Brand#53   | ECONOMY PLATED TIN        |     27 |           80
 Brand#53   | PROMO POLISHED NICKEL     |     25 |           80
 Brand#53   | SMALL ANODIZED NICKEL     |     22 |           80
 Brand#54   | ECONOMY BRUSHED COPPER    |     14 |           80
 Brand#54   | LARGE ANODIZED BRASS      |     44 |           80
 Brand#54   | PROMO PLATED TIN          |     14 |           80
 Brand#54   | SMALL PLATED TIN          |     27 |           80
 Brand#54   | SMALL POLISHED NICKEL     |     27 |           80
 Brand#55   | LARGE BRUSHED TIN         |     25 |           80
 Brand#55   | LARGE PLATED STEEL        |     50 |           80
 Brand#55   | MEDIUM PLATED NICKEL      |     14 |           80
 Brand#55   | MEDIUM PLATED TIN         |     14 |           80
 Brand#55   | PROMO BRUSHED BRASS       |     22 |           80
 Brand#55   | SMALL BURNISHED BRASS     |     10 |           80
 Brand#12   | MEDIUM POLISHED COPPER    |     10 |           79
 Brand#15   | MEDIUM BRUSHED STEEL      |     27 |           79
 Brand#22   | SMALL POLISHED NICKEL     |     14 |           79
 Brand#24   | SMALL BURNISHED COPPER    |     33 |           79
 Brand#53   | PROMO BURNISHED BRASS     |     27 |           79
 Brand#11   | ECONOMY ANODIZED STEEL    |     10 |           76
 Brand#11   | ECONOMY POLISHED STEEL    |     44 |           76
 Brand#11   | LARGE BRUSHED COPPER      |     50 |           76
 Brand#11   | PROMO BRUSHED TIN         |     44 |           76
 Brand#11   | SMALL ANODIZED STEEL      |     50 |           76
 Brand#11   | STANDARD POLISHED COPPER  |     44 |           76
 Brand#12   | ECONOMY BRUSHED COPPER    |     10 |           76
 Brand#12   | LARGE PLATED COPPER       |     10 |           76
 Brand#12   | LARGE PLATED TIN          |     33 |           76
 Brand#12   | MEDIUM ANODIZED STEEL     |     27 |           76
 Brand#12   | PROMO ANODIZED COPPER     |     44 |           76
 Brand#12   | PROMO BURNISHED TIN       |     33 |           76
 Brand#12   | SMALL ANODIZED TIN        |     50 |           76
 Brand#12   | STANDARD ANODIZED TIN     |     33 |           76
 Brand#12   | STANDARD POLISHED STEEL   |     14 |           76
 Brand#13   | ECONOMY ANODIZED NICKEL   |     25 |           76
 Brand#13   | LARGE ANODIZED STEEL      |     25 |           76
 Brand#13   | LARGE BRUSHED COPPER      |     33 |           76
 Brand#13   | MEDIUM ANODIZED COPPER    |     27 |           76
 Brand#14   | ECONOMY PLATED BRASS      |     27 |           76
 Brand#14   | MEDIUM BRUSHED BRASS      |     25 |           76
 Brand#14   | STANDARD ANODIZED STEEL   |     27 |           76
 Brand#14   | STANDARD PLATED NICKEL    |     25 |           76
 Brand#14   | STANDARD POLISHED STEEL   |     50 |           76
 Brand#15   | MEDIUM BRUSHED BRASS      |     25 |           76
 Brand#15   | MEDIUM BURNISHED STEEL    |     44 |           76
 Brand#15   | STANDARD ANODIZED STEEL   |     25 |           76
 Brand#15   | STANDARD BRUSHED BRASS    |     14 |           76
 Brand#21   | ECONOMY POLISHED STEEL    |     27 |           76
 Brand#21   | LARGE ANODIZED COPPER     |     44 |           76
 Brand#21   | MEDIUM ANODIZED COPPER    |     14 |           76
 Brand#21   | MEDIUM POLISHED STEEL     |     10 |           76
 Brand#21   | PROMO PLATED BRASS        |     27 |           76
 Brand#21   | PROMO POLISHED BRASS      |     10 |           76
 Brand#21   | PROMO POLISHED NICKEL     |     27 |           76
 Brand#21   | SMALL POLISHED BRASS      |     27 |           76
 Brand#21   | STANDARD BURNISHED BRASS  |     10 |           76
 Brand#22   | ECONOMY BURNISHED TIN     |     27 |           76
 Brand#22   | MEDIUM ANODIZED BRASS     |     27 |           76
 Brand#22   | PROMO PLATED COPPER       |     22 |           76
 Brand#22   | PROMO POLISHED TIN        |     25 |           76
 Brand#22   | STANDARD BURNISHED BRASS  |     10 |           76
 Brand#22   | STANDARD PLATED NICKEL    |     33 |           76
 Brand#23   | LARGE ANODIZED NICKEL     |     27 |           76
 Brand#23   | PROMO PLATED BRASS        |     14 |           76
 Brand#23   | PROMO POLISHED BRASS      |     44 |           76
 Brand#23   | PROMO POLISHED COPPER     |     44 |           76
 Brand#23   | PROMO POLISHED NICKEL     |     44 |           76
 Brand#23   | STANDARD BRUSHED STEEL    |     10 |           76
 Brand#24   | ECONOMY POLISHED BRASS    |     44 |           76
 Brand#24   | LARGE BRUSHED TIN         |     27 |           76
 Brand#24   | MEDIUM ANODIZED BRASS     |     50 |           76
 Brand#24   | STANDARD PLATED TIN       |     44 |           76
 Brand#25   | ECONOMY ANODIZED COPPER   |     22 |           76
 Brand#25   | ECONOMY POLISHED COPPER   |     10 |           76
 Brand#25   | LARGE PLATED TIN          |     33 |           76
 Brand#25   | PROMO ANODIZED TIN        |     33 |           76
 Brand#25   | PROMO PLATED NICKEL       |     22 |           76
 Brand#25   | SMALL ANODIZED NICKEL     |     27 |           76
 Brand#25   | SMALL PLATED NICKEL       |     10 |           76
 Brand#25   | STANDARD BRUSHED STEEL    |     33 |           76
 Brand#32   | ECONOMY ANODIZED BRASS    |     10 |           76
 Brand#32   | ECONOMY PLATED NICKEL     |     14 |           76
 Brand#32   | ECONOMY POLISHED TIN      |     27 |           76
 Brand#32   | MEDIUM PLATED BRASS       |     10 |           76
 Brand#32   | SMALL PLATED TIN          |     10 |           76
 Brand#32   | STANDARD POLISHED NICKEL  |     50 |           76
 Brand#33   | ECONOMY BURNISHED TIN     |     50 |           76
 Brand#33   | MEDIUM BURNISHED NICKEL   |     22 |           76
 Brand#33   | MEDIUM POLISHED NICKEL    |     27 |           76
 Brand#33   | SMALL BRUSHED TIN         |     50 |           76
 Brand#33   | SMALL BURNISHED BRASS     |     33 |           76
 Brand#33   | SMALL BURNISHED STEEL     |     33 |           76
 Brand#33   | STANDARD ANODIZED STEEL   |     14 |           76
 Brand#34   | ECONOMY ANODIZED TIN      |     33 |           76
 Brand#34   | LARGE ANODIZED STEEL      |     25 |           76
 Brand#34   | MEDIUM BURNISHED NICKEL   |     14 |           76
 Brand#34   | PROMO BURNISHED STEEL     |     33 |           76
 Brand#34   | PROMO POLISHED NICKEL     |     14 |           76
 Brand#34   | SMALL BURNISHED BRASS     |     25 |           76
 Brand#34   | SMALL BURNISHED COPPER    |     44 |           76
 Brand#34   | STANDARD ANODIZED NICKEL  |     14 |           76
 Brand#34   | STANDARD POLISHED TIN     |     50 |           76
 Brand#35   | ECONOMY BRUSHED NICKEL    |     44 |           76
 Brand#35   | ECONOMY PLATED BRASS      |     14 |           76
 Brand#35   | ECONOMY POLISHED TIN      |     25 |           76
 Brand#35   | LARGE PLATED TIN          |     50 |           76
 Brand#35   | PROMO ANODIZED STEEL      |     25 |           76
 Brand#35   | SMALL BRUSHED NICKEL      |     22 |           76
 Brand#35   | STANDARD ANODIZED COPPER  |     25 |           76
 Brand#35   | STANDARD ANODIZED TIN     |     25 |           76
 Brand#35   | STANDARD BRUSHED BRASS    |     27 |           76
 Brand#41   | PROMO BURNISHED STEEL     |     14 |           76
 Brand#41   | STANDARD BRUSHED STEEL    |     10 |           76
 Brand#42   | ECONOMY ANODIZED BRASS    |     27 |           76
 Brand#42   | ECONOMY PLATED BRASS      |     27 |           76
 Brand#42   | MEDIUM PLATED NICKEL      |     25 |           76
 Brand#42   | SMALL ANODIZED BRASS      |     25 |           76
 Brand#42   | SMALL BURNISHED STEEL     |     14 |           76
 Brand#42   | STANDARD PLATED BRASS     |     27 |           76
 Brand#43   | ECONOMY POLISHED BRASS    |     25 |           76
 Brand#43   | ECONOMY POLISHED TIN      |     50 |           76
 Brand#43   | LARGE ANODIZED BRASS      |     10 |           76
 Brand#43   | LARGE POLISHED BRASS      |     27 |           76
 Brand#43   | MEDIUM ANODIZED NICKEL    |     25 |           76
 Brand#43   | MEDIUM PLATED COPPER      |     50 |           76
 Brand#43   | MEDIUM PLATED STEEL       |     10 |           76
 Brand#43   | PROMO BURNISHED NICKEL    |     22 |           76
 Brand#43   | SMALL BRUSHED STEEL       |     22 |           76
 Brand#44   | ECONOMY POLISHED TIN      |     10 |           76
 Brand#44   | LARGE PLATED BRASS        |     14 |           76
 Brand#44   | MEDIUM PLATED NICKEL      |     10 |           76
 Brand#44   | STANDARD POLISHED COPPER  |     25 |           76
 Brand#45   | ECONOMY PLATED COPPER     |     10 |           76
 Brand#45   | LARGE PLATED TIN          |     33 |           76
 Brand#45   | SMALL BRUSHED TIN         |     33 |           76
 Brand#45   | SMALL PLATED TIN          |     25 |           76
 Brand#45   | STANDARD BRUSHED NICKEL   |     27 |           76
 Brand#45   | STANDARD BRUSHED TIN      |     25 |           76
 Brand#51   | MEDIUM PLATED BRASS       |     14 |           76
 Brand#51   | MEDIUM PLATED COPPER      |     44 |           76
 Brand#51   | PROMO ANODIZED STEEL      |     50 |           76
 Brand#51   | SMALL BRUSHED STEEL       |     27 |           76
 Brand#51   | SMALL POLISHED NICKEL     |     25 |           76
 Brand#51   | STANDARD ANODIZED STEEL   |     22 |           76
 Brand#51   | STANDARD BURNISHED BRASS  |     44 |           76
 Brand#52   | ECONOMY BURNISHED NICKEL  |     10 |           76
 Brand#52   | LARGE PLATED STEEL        |     44 |           76
 Brand#52   | MEDIUM BRUSHED TIN        |     50 |           76
 Brand#52   | MEDIUM PLATED COPPER      |     44 |           76
 Brand#52   | MEDIUM POLISHED BRASS     |     33 |           76
 Brand#52   | PROMO PLATED BRASS        |     33 |           76
 Brand#52   | PROMO POLISHED BRASS      |     25 |           76
 Brand#52   | SMALL ANODIZED BRASS      |     10 |           76
 Brand#52   | SMALL PLATED TIN          |     25 |           76
 Brand#52   | STANDARD ANODIZED COPPER  |     50 |           76
 Brand#52   | STANDARD BURNISHED BRASS  |     10 |           76
 Brand#53   | ECONOMY POLISHED TIN      |     10 |           76
 Brand#53   | LARGE POLISHED STEEL      |     25 |           76
 Brand#53   | PROMO POLISHED BRASS      |     27 |           76
 Brand#53   | SMALL POLISHED STEEL      |     25 |           76
 Brand#54   | LARGE PLATED COPPER       |     25 |           76
 Brand#54   | MEDIUM BURNISHED COPPER   |     50 |           76
 Brand#54   | PROMO ANODIZED TIN        |     22 |           76
 Brand#54   | PROMO BRUSHED NICKEL      |     27 |           76
 Brand#54   | PROMO PLATED COPPER       |     10 |           76
 Brand#54   | STANDARD ANODIZED TIN     |     50 |           76
 Brand#54   | STANDARD POLISHED NICKEL  |     10 |           76
 Brand#55   | ECONOMY ANODIZED BRASS    |     44 |           76
 Brand#55   | ECONOMY ANODIZED COPPER   |     44 |           76
 Brand#55   | ECONOMY BURNISHED TIN     |     50 |           76
 Brand#55   | LARGE ANODIZED COPPER     |     25 |           76
 Brand#55   | LARGE PLATED COPPER       |     14 |           76
 Brand#55   | LARGE PLATED TIN          |     10 |           76
 Brand#55   | SMALL POLISHED BRASS      |     25 |           76
 Brand#55   | STANDARD ANODIZED NICKEL  |     44 |           76
 Brand#55   | STANDARD BRUSHED TIN      |     27 |           76
 Brand#55   | STANDARD BURNISHED BRASS  |     50 |           76
 Brand#55   | STANDARD POLISHED BRASS   |     33 |           76
 Brand#15   | STANDARD BRUSHED BRASS    |     33 |           75
 Brand#21   | MEDIUM PLATED TIN         |     25 |           75
 Brand#22   | ECONOMY ANODIZED BRASS    |     27 |           75
 Brand#22   | STANDARD PLATED STEEL     |     33 |           75
 Brand#23   | MEDIUM POLISHED STEEL     |     33 |           75
 Brand#25   | STANDARD PLATED COPPER    |     44 |           75
 Brand#32   | STANDARD ANODIZED NICKEL  |     50 |           75
 Brand#35   | STANDARD BURNISHED COPPER |     50 |           75
 Brand#51   | LARGE BRUSHED STEEL       |     25 |           75
 Brand#55   | LARGE BRUSHED COPPER      |     10 |           75
 Brand#55   | MEDIUM POLISHED STEEL     |     25 |           75
 Brand#11   | ECONOMY ANODIZED COPPER   |     14 |           72
 Brand#11   | ECONOMY BURNISHED COPPER  |     50 |           72
 Brand#11   | ECONOMY PLATED BRASS      |     44 |           72
 Brand#11   | ECONOMY PLATED NICKEL     |     27 |           72
 Brand#11   | LARGE ANODIZED COPPER     |     27 |           72
 Brand#11   | LARGE POLISHED BRASS      |     27 |           72
 Brand#11   | MEDIUM BURNISHED TIN      |     10 |           72
 Brand#11   | SMALL ANODIZED STEEL      |     14 |           72
 Brand#11   | SMALL BRUSHED BRASS       |     44 |           72
 Brand#11   | SMALL BRUSHED NICKEL      |     25 |           72
 Brand#11   | SMALL PLATED TIN          |     10 |           72
 Brand#11   | STANDARD ANODIZED BRASS   |     27 |           72
 Brand#11   | STANDARD ANODIZED NICKEL  |     44 |           72
 Brand#11   | STANDARD BURNISHED TIN    |     44 |           72
 Brand#12   | ECONOMY BRUSHED STEEL     |     10 |           72
 Brand#12   | ECONOMY BURNISHED COPPER  |     33 |           72
 Brand#12   | LARGE ANODIZED TIN        |     27 |           72
 Brand#12   | LARGE PLATED BRASS        |     27 |           72
 Brand#12   | LARGE PLATED NICKEL       |     33 |           72
 Brand#12   | MEDIUM ANODIZED TIN       |     22 |           72
 Brand#12   | MEDIUM BURNISHED TIN      |     10 |           72
 Brand#12   | MEDIUM PLATED NICKEL      |     14 |           72
 Brand#12   | MEDIUM PLATED STEEL       |     27 |           72
 Brand#12   | MEDIUM POLISHED BRASS     |     14 |           72
 Brand#12   | PROMO POLISHED BRASS      |     44 |           72
 Brand#12   | SMALL ANODIZED BRASS      |     33 |           72
 Brand#12   | SMALL BURNISHED COPPER    |     50 |           72
 Brand#13   | ECONOMY ANODIZED TIN      |     25 |           72
 Brand#13   | ECONOMY BURNISHED COPPER  |     27 |           72
 Brand#13   | LARGE PLATED NICKEL       |     25 |           72
 Brand#13   | LARGE POLISHED BRASS      |     22 |           72
 Brand#13   | MEDIUM BRUSHED BRASS      |     10 |           72
 Brand#13   | MEDIUM BRUSHED TIN        |     33 |           72
 Brand#13   | MEDIUM BURNISHED STEEL    |     44 |           72
 Brand#13   | MEDIUM PLATED STEEL       |     27 |           72
 Brand#13   | PROMO PLATED STEEL        |     25 |           72
 Brand#13   | SMALL BRUSHED TIN         |     44 |           72
 Brand#13   | STANDARD BURNISHED TIN    |     33 |           72
 Brand#14   | ECONOMY BRUSHED STEEL     |     50 |           72
 Brand#14   | ECONOMY BURNISHED STEEL   |     10 |           72
 Brand#14   | MEDIUM BRUSHED BRASS      |     44 |           72
 Brand#14   | MEDIUM BURNISHED STEEL    |     33 |           72
 Brand#14   | MEDIUM PLATED NICKEL      |     44 |           72
 Brand#14   | MEDIUM PLATED STEEL       |     22 |           72
 Brand#14   | MEDIUM POLISHED TIN       |     22 |           72
 Brand#14   | PROMO ANODIZED COPPER     |     25 |           72
 Brand#14   | PROMO PLATED STEEL        |     27 |           72
 Brand#14   | PROMO PLATED TIN          |     44 |           72
 Brand#14   | PROMO POLISHED STEEL      |     44 |           72
 Brand#14   | SMALL BRUSHED STEEL       |     27 |           72
 Brand#14   | SMALL PLATED STEEL        |     33 |           72
 Brand#14   | STANDARD PLATED COPPER    |     10 |           72
 Brand#15   | ECONOMY PLATED COPPER     |     14 |           72
 Brand#15   | LARGE PLATED TIN          |     14 |           72
 Brand#15   | MEDIUM ANODIZED COPPER    |     14 |           72
 Brand#15   | MEDIUM ANODIZED NICKEL    |     25 |           72
 Brand#15   | MEDIUM BRUSHED STEEL      |     33 |           72
 Brand#15   | PROMO BRUSHED COPPER      |     14 |           72
 Brand#15   | PROMO BRUSHED TIN         |     50 |           72
 Brand#15   | PROMO BURNISHED BRASS     |     22 |           72
 Brand#15   | SMALL ANODIZED TIN        |     44 |           72
 Brand#15   | SMALL POLISHED BRASS      |     10 |           72
 Brand#15   | SMALL POLISHED NICKEL     |     14 |           72
 Brand#15   | SMALL POLISHED NICKEL     |     25 |           72
 Brand#15   | STANDARD BRUSHED TIN      |     44 |           72
 Brand#15   | STANDARD BRUSHED TIN      |     50 |           72
 Brand#15   | STANDARD POLISHED BRASS   |     10 |           72
 Brand#15   | STANDARD POLISHED COPPER  |     25 |           72
 Brand#15   | STANDARD POLISHED TIN     |     50 |           72
 Brand#21   | ECONOMY BRUSHED BRASS     |     22 |           72
 Brand#21   | ECONOMY BRUSHED TIN       |     14 |           72
 Brand#21   | ECONOMY BURNISHED STEEL   |     33 |           72
 Brand#21   | LARGE ANODIZED NICKEL     |     25 |           72
 Brand#21   | LARGE POLISHED COPPER     |     33 |           72
 Brand#21   | LARGE POLISHED STEEL      |     22 |           72
 Brand#21   | MEDIUM ANODIZED BRASS     |     14 |           72
 Brand#21   | MEDIUM ANODIZED STEEL     |     14 |           72
 Brand#21   | MEDIUM ANODIZED TIN       |     44 |           72
 Brand#21   | MEDIUM BRUSHED BRASS      |     25 |           72
 Brand#21   | MEDIUM PLATED BRASS       |     22 |           72
 Brand#21   | MEDIUM POLISHED NICKEL    |     14 |           72
 Brand#21   | PROMO BRUSHED STEEL       |     50 |           72
 Brand#21   | PROMO BURNISHED STEEL     |     25 |           72
 Brand#21   | SMALL ANODIZED NICKEL     |     27 |           72
 Brand#21   | SMALL BURNISHED NICKEL    |     25 |           72
 Brand#21   | STANDARD BURNISHED BRASS  |     50 |           72
